Date,Close,High,Low,Open,Volume,Ticker
11/21/2022,1737.400024,1744.900024,1736.099976,1739,544,GC=F
11/22/2022,1738.300049,1741.699951,1738.300049,1741.699951,15,GC=F
11/23/2022,1744.900024,1750.900024,1736.5,1736.5,39,GC=F
11/25/2022,1753.300049,1757.900024,1749.199951,1753,216,GC=F
11/28/2022,1740.099976,1741.300049,1740.099976,1741.300049,132767,GC=F
11/29/2022,1748.400024,1758.199951,1737.900024,1739.5,19416,GC=F
11/30/2022,1746,1769.400024,1745.099976,1748.099976,3339,GC=F
12/1/2022,1801.099976,1803.699951,1768.699951,1768.699951,1053,GC=F
12/2/2022,1795.900024,1802.300049,1779.400024,1802,1725,GC=F
12/5/2022,1767.400024,1808,1764.300049,1795.699951,1713,GC=F
12/6/2022,1769.300049,1779.400024,1767.900024,1768.599976,105,GC=F
12/7/2022,1785.5,1790.300049,1769.300049,1769.300049,422,GC=F
12/8/2022,1788.699951,1790.900024,1782,1782,713,GC=F
12/9/2022,1798.099976,1804.300049,1791.099976,1794.900024,125,GC=F
12/12/2022,1780.5,1793.900024,1777.699951,1787.300049,85,GC=F
12/13/2022,1813.900024,1819.800049,1780.5,1780.699951,205,GC=F
12/14/2022,1807.5,1812.800049,1797.900024,1810.800049,1074,GC=F
12/15/2022,1777.199951,1801,1774.800049,1801,421,GC=F
12/16/2022,1790,1791.400024,1777.900024,1777.900024,206,GC=F
12/19/2022,1787.699951,1796.300049,1785.599976,1791.599976,79,GC=F
12/20/2022,1815.900024,1821.400024,1786.5,1786.5,51,GC=F
12/21/2022,1815.900024,1821.400024,1814.400024,1817.400024,35,GC=F
12/22/2022,1787,1818.099976,1785,1818.099976,411,GC=F
12/23/2022,1795.900024,1802.800049,1794.099976,1794.300049,49,GC=F
12/27/2022,1814.800049,1826.300049,1803.400024,1803.400024,69,GC=F
12/28/2022,1807.900024,1807.900024,1803.099976,1803.199951,434,GC=F
12/29/2022,1819.5,1819.5,1805.800049,1805.800049,277,GC=F
12/30/2022,1819.699951,1822.300049,1816.800049,1817,95,GC=F
1/3/2023,1839.699951,1839.699951,1836.199951,1836.199951,29,GC=F
1/4/2023,1852.800049,1859.099976,1845.599976,1845.599976,25,GC=F
1/5/2023,1834.800049,1855.199951,1834.800049,1855.199951,24,GC=F
1/6/2023,1864.199951,1868.199951,1835.300049,1838.400024,26,GC=F
1/9/2023,1872.699951,1880,1867,1867,62,GC=F
1/10/2023,1871.599976,1878.099976,1871.599976,1877.800049,101,GC=F
1/11/2023,1874.599976,1877.800049,1873.099976,1873.099976,1236,GC=F
1/12/2023,1895.5,1897.400024,1877.199951,1877.199951,59,GC=F
1/13/2023,1918.400024,1920.900024,1898.300049,1899,512,GC=F
1/17/2023,1907.199951,1920.099976,1905.199951,1920.099976,706,GC=F
1/18/2023,1904.400024,1911.099976,1903.099976,1911.099976,1027,GC=F
1/19/2023,1922.099976,1931.800049,1922.099976,1922.099976,371,GC=F
1/20/2023,1926.400024,1928.5,1921.400024,1922.099976,1346,GC=F
1/23/2023,1927.099976,1927.099976,1915,1926.5,218,GC=F
1/24/2023,1933.900024,1936.800049,1931.800049,1931.800049,201,GC=F
1/25/2023,1941.199951,1941.199951,1939.800049,1941.199951,7,GC=F
1/26/2023,1929.099976,1937.099976,1927.099976,1936.599976,131,GC=F
1/27/2023,1928.599976,1928.599976,1928.599976,1928.599976,150902,GC=F
1/30/2023,1922.900024,1933.599976,1920.300049,1928.300049,27220,GC=F
1/31/2023,1929.5,1930.400024,1900.599976,1923,1910,GC=F
2/1/2023,1927.800049,1955,1922,1927.199951,2290,GC=F
2/2/2023,1916.300049,1959.099976,1911.300049,1952.300049,748,GC=F
2/3/2023,1862.900024,1917,1861.5,1912.400024,992,GC=F
2/6/2023,1866.199951,1880,1863.400024,1865.599976,424,GC=F
2/7/2023,1871.699951,1875.699951,1868,1870,297,GC=F
2/8/2023,1877.400024,1880.400024,1872.099976,1872.099976,230,GC=F
2/9/2023,1866.199951,1884.599976,1859.800049,1875.300049,223,GC=F
2/10/2023,1862.800049,1863.5,1852.400024,1861.599976,27,GC=F
2/13/2023,1851.900024,1861,1850,1859,569,GC=F
2/14/2023,1854,1862,1846.199951,1854.099976,656,GC=F
2/15/2023,1834.199951,1842,1828.199951,1842,368,GC=F
2/16/2023,1842,1843.699951,1827.199951,1838.599976,222,GC=F
2/17/2023,1840.400024,1842.199951,1818.400024,1827.400024,35,GC=F
2/21/2023,1833,1843,1833,1842.599976,862,GC=F
2/22/2023,1832,1836.199951,1825.099976,1835.699951,278,GC=F
2/23/2023,1818,1827.5,1818,1826.400024,291,GC=F
2/24/2023,1808.800049,1808.800049,1808.800049,1808.800049,404,GC=F
2/27/2023,1817,1817.5,1808.900024,1811.599976,829,GC=F
2/28/2023,1828.900024,1830,1808.099976,1808.099976,618,GC=F
3/1/2023,1837.699951,1841.699951,1827.099976,1827.099976,211,GC=F
3/2/2023,1833.5,1836.300049,1830,1830,154,GC=F
3/3/2023,1847.699951,1855.400024,1837.300049,1837.300049,61,GC=F
3/6/2023,1847.900024,1853.800049,1844.199951,1853.300049,5,GC=F
3/7/2023,1813.900024,1840.900024,1813.900024,1840.900024,450,GC=F
3/8/2023,1812.699951,1812.900024,1811.5,1811.599976,75,GC=F
3/9/2023,1829.300049,1829.300049,1815.599976,1816.400024,332,GC=F
3/10/2023,1862,1868.5,1852,1852.300049,248,GC=F
3/13/2023,1911.699951,1913.099976,1875.099976,1890.800049,503,GC=F
3/14/2023,1906.199951,1912.199951,1901.099976,1912.199951,107,GC=F
3/15/2023,1926.599976,1926.599976,1898.5,1903.900024,564,GC=F
3/16/2023,1919,1931.699951,1909.900024,1909.900024,394,GC=F
3/17/2023,1969.800049,1985.099976,1946,1946,82,GC=F
3/20/2023,1979.199951,2003.900024,1968.900024,1988.300049,389,GC=F
3/21/2023,1938,1973.800049,1938,1973.800049,47,GC=F
3/22/2023,1946.800049,1974,1946.800049,1946.800049,50,GC=F
3/23/2023,1993.800049,1994.599976,1990.5,1990.5,33,GC=F
3/24/2023,1982.099976,1995.400024,1982.099976,1991.699951,19,GC=F
3/27/2023,1952.400024,1957.199951,1952.400024,1957.199951,877,GC=F
3/28/2023,1972.400024,1972.400024,1972.400024,1972.400024,21,GC=F
3/29/2023,1966.099976,1966.099976,1966.099976,1966.099976,88563,GC=F
3/30/2023,1980.300049,1984.400024,1954.900024,1965.900024,10119,GC=F
3/31/2023,1969,1986.800049,1968,1981.300049,957,GC=F
4/3/2023,1983.900024,1991.699951,1950,1968.099976,737,GC=F
4/4/2023,2022.199951,2027.099976,1979,1984.599976,811,GC=F
4/5/2023,2020.900024,2033.800049,2013.599976,2022.099976,525,GC=F
4/6/2023,2011.900024,2023.300049,2005,2022.199951,0,GC=F
4/10/2023,1989.099976,2006.599976,1984,2000,652,GC=F
4/11/2023,2004.800049,2006.5,1991.400024,1991.400024,68,GC=F
4/12/2023,2010.900024,2025.699951,2005.199951,2005.199951,172,GC=F
4/13/2023,2041.300049,2048.600098,2015.599976,2015.599976,1043,GC=F
4/14/2023,2002.199951,2047.800049,1995,2041,718,GC=F
4/17/2023,1994.199951,2007.599976,1983.199951,2002.699951,554,GC=F
4/18/2023,2007.400024,2007.400024,1996.900024,1996.900024,72,GC=F
4/19/2023,1995.199951,2006.400024,1969.800049,2005.699951,61,GC=F
4/20/2023,2007.599976,2007.599976,1998,1998,164,GC=F
4/21/2023,1979.5,1996.199951,1974.099976,1996.199951,132,GC=F
4/24/2023,1989.099976,1989.800049,1977.400024,1981.300049,145,GC=F
4/25/2023,1994,1999.099976,1982.300049,1995.699951,306,GC=F
4/26/2023,1985.699951,1998.800049,1985.599976,1997.800049,615,GC=F
4/27/2023,1989.900024,2002.300049,1979.900024,1990.599976,355,GC=F
4/28/2023,1990.099976,1990.099976,1977.699951,1986.900024,152,GC=F
5/1/2023,1983.400024,2005,1976.900024,1980.099976,210,GC=F
5/2/2023,2014.300049,2018,1994.699951,1994.699951,1896,GC=F
5/3/2023,2028.599976,2035.099976,2015.199951,2017.099976,1349,GC=F
5/4/2023,2048,2072,2040,2045,930,GC=F
5/5/2023,2017.400024,2046.400024,2004.300049,2046.400024,59,GC=F
5/8/2023,2026.300049,2026.300049,2022.5,2022.5,3,GC=F
5/9/2023,2036.199951,2037.300049,2025.900024,2026.599976,241,GC=F
5/10/2023,2030.5,2044.300049,2029.5,2032.300049,248,GC=F
5/11/2023,2014.699951,2038.300049,2014,2034.099976,90,GC=F
5/12/2023,2014.5,2014.5,2014.5,2014.5,115,GC=F
5/15/2023,2018,2018,2013.800049,2013.800049,3,GC=F
5/16/2023,1988.400024,1988.400024,1988.400024,1988.400024,49,GC=F
5/17/2023,1980.699951,1983.599976,1980.699951,1983.599976,13,GC=F
5/18/2023,1956.5,1956.800049,1956.5,1956.5,23,GC=F
5/19/2023,1978.699951,1978.699951,1960,1960,106,GC=F
5/22/2023,1974.800049,1980.5,1974.800049,1980.5,8,GC=F
5/23/2023,1972.400024,1972.400024,1972.400024,1972.400024,1,GC=F
5/24/2023,1962.800049,1975.400024,1962.800049,1975.400024,189,GC=F
5/25/2023,1943.099976,1943.099976,1943.099976,1943.099976,1,GC=F
5/26/2023,1944.099976,1948.400024,1944.099976,1948.199951,166036,GC=F
5/30/2023,1958,1962.599976,1931,1942.699951,37838,GC=F
5/31/2023,1963.900024,1973,1953,1958.199951,5959,GC=F
6/1/2023,1978,1983,1954.300049,1963.199951,750,GC=F
6/2/2023,1952.400024,1982.5,1947.400024,1977.099976,356,GC=F
6/5/2023,1958,1961.900024,1937.800049,1947.5,713,GC=F
6/6/2023,1965.5,1965.5,1958.800049,1960.800049,164,GC=F
6/7/2023,1942.699951,1968.400024,1940.699951,1959,139,GC=F
6/8/2023,1963.599976,1969,1943.099976,1943.199951,433,GC=F
6/9/2023,1962.199951,1969.800049,1960.300049,1965.099976,49,GC=F
6/12/2023,1955.300049,1963.5,1951.400024,1959.699951,212,GC=F
6/13/2023,1944.599976,1967.5,1940.300049,1960.599976,343,GC=F
6/14/2023,1955.300049,1958.199951,1940.300049,1946.199951,202,GC=F
6/15/2023,1957.800049,1958.800049,1926,1941.699951,329,GC=F
6/16/2023,1958.400024,1962.900024,1953.5,1961.400024,119,GC=F
6/20/2023,1935.5,1958.599976,1931.300049,1958.599976,193,GC=F
6/21/2023,1933.300049,1936.800049,1920,1935.599976,557,GC=F
6/22/2023,1912.699951,1921,1912.099976,1920,237,GC=F
6/23/2023,1919.099976,1932.5,1918.699951,1918.699951,105,GC=F
6/26/2023,1923.699951,1928.5,1922.5,1922.900024,71,GC=F
6/27/2023,1914,1929.400024,1914,1927,49,GC=F
6/28/2023,1912.300049,1912.300049,1912.300049,1912.300049,628,GC=F
6/29/2023,1909.199951,1909.900024,1892.5,1909.900024,289,GC=F
6/30/2023,1921.099976,1921.099976,1900.599976,1908.599976,445,GC=F
7/3/2023,1921.699951,1929.5,1917.900024,1917.900024,41,GC=F
7/5/2023,1919.599976,1933.900024,1914.699951,1923.5,193,GC=F
7/6/2023,1908.699951,1910.199951,1903.199951,1909.300049,81,GC=F
7/7/2023,1926.199951,1934.099976,1913.400024,1913.400024,61,GC=F
7/10/2023,1925,1926.099976,1912.300049,1923.599976,269,GC=F
7/11/2023,1931.300049,1937,1924.199951,1925,142,GC=F
7/12/2023,1956.199951,1958,1932.199951,1932.300049,132,GC=F
7/13/2023,1959.199951,1961.099976,1953,1961.099976,121,GC=F
7/14/2023,1960.099976,1960.599976,1952.699951,1958.400024,94,GC=F
7/17/2023,1952.400024,1956.5,1946.599976,1954,29,GC=F
7/18/2023,1977.199951,1978.400024,1963.400024,1968.800049,83,GC=F
7/19/2023,1977.5,1977.5,1973,1977,35,GC=F
7/20/2023,1968.300049,1973.699951,1965.599976,1973.699951,638,GC=F
7/21/2023,1964.300049,1964.300049,1961.800049,1961.800049,50,GC=F
7/24/2023,1960.300049,1965.5,1960.300049,1965.300049,2,GC=F
7/25/2023,1962.099976,1962.5,1953,1953,19,GC=F
7/26/2023,1968.900024,1972,1966.199951,1966.199951,51,GC=F
7/27/2023,1945.400024,1945.400024,1945.400024,1945.400024,194253,GC=F
7/28/2023,1960.400024,1962.199951,1944.199951,1945.5,23155,GC=F
7/31/2023,1970.5,1971.599976,1950,1959.199951,1025,GC=F
8/1/2023,1940.699951,1965.400024,1940.699951,1964.900024,688,GC=F
8/2/2023,1937.400024,1953.599976,1933.199951,1948.400024,652,GC=F
8/3/2023,1932,1936.5,1928,1934.199951,773,GC=F
8/4/2023,1939.599976,1945,1920,1934.900024,290,GC=F
8/7/2023,1933.5,1941,1929.800049,1941,376,GC=F
8/8/2023,1924.099976,1933.199951,1923,1931.699951,555,GC=F
8/9/2023,1915.400024,1928.800049,1913.699951,1925.400024,451,GC=F
8/10/2023,1914.400024,1927.800049,1911.400024,1921.099976,178,GC=F
8/11/2023,1912.900024,1916.599976,1911.800049,1913,57,GC=F
8/14/2023,1910.599976,1912.599976,1903.300049,1909.300049,46,GC=F
8/15/2023,1902.5,1907.699951,1895,1906,73,GC=F
8/16/2023,1896.099976,1904.5,1890.300049,1904.5,22,GC=F
8/17/2023,1884.099976,1902.400024,1884,1893.699951,245,GC=F
8/18/2023,1886.099976,1891.800049,1886.099976,1891.800049,19,GC=F
8/21/2023,1893.300049,1893.599976,1893.300049,1893.599976,876,GC=F
8/22/2023,1896.400024,1896.800049,1892.800049,1894.599976,46,GC=F
8/23/2023,1918.5,1918.5,1909.599976,1909.599976,547,GC=F
8/24/2023,1918.199951,1920.800049,1918.199951,1920,337,GC=F
8/25/2023,1911.099976,1919.800049,1911.099976,1919.800049,195,GC=F
8/28/2023,1917.900024,1921.5,1915.5,1915.5,99,GC=F
8/29/2023,1936.5,1936.5,1916.900024,1917.900024,1674,GC=F
8/30/2023,1944.300049,1946.400024,1934.599976,1936,396,GC=F
8/31/2023,1938.199951,1944.400024,1938.199951,1944.400024,491,GC=F
9/1/2023,1939.800049,1950,1936.599976,1950,167,GC=F
9/5/2023,1926.199951,1934.400024,1924.699951,1934.400024,113,GC=F
9/6/2023,1918.099976,1925.300049,1916.300049,1924.099976,24,GC=F
9/7/2023,1917.5,1921.5,1917.5,1917.599976,41,GC=F
9/8/2023,1918.400024,1924.699951,1918.400024,1924,105,GC=F
9/11/2023,1923.300049,1928.300049,1921.800049,1923,50,GC=F
9/12/2023,1911.300049,1920.800049,1911.300049,1920.800049,365,GC=F
9/13/2023,1909.099976,1914.599976,1908.900024,1910.300049,15,GC=F
9/14/2023,1910,1910,1903,1903,169,GC=F
9/15/2023,1923.699951,1927.300049,1923.5,1923.5,8,GC=F
9/18/2023,1931.5,1931.5,1926.400024,1928.199951,19,GC=F
9/19/2023,1932,1934,1932,1934,6,GC=F
9/20/2023,1945.599976,1945.599976,1929.199951,1945.599976,119,GC=F
9/21/2023,1919.199951,1924,1919.199951,1924,9,GC=F
9/22/2023,1925.400024,1925.400024,1925.400024,1925.400024,1,GC=F
9/25/2023,1916.599976,1916.599976,1916.599976,1916.599976,114,GC=F
9/26/2023,1900.400024,1905.099976,1900.400024,1905,161,GC=F
9/27/2023,1871.599976,1871.599976,1871.599976,1871.599976,12251,GC=F
9/28/2023,1860.400024,1878.199951,1856.699951,1875.5,4654,GC=F
9/29/2023,1848.099976,1872.300049,1846,1864.300049,1605,GC=F
10/2/2023,1830,1845.900024,1826.699951,1844.099976,2309,GC=F
10/3/2023,1824.599976,1830.900024,1816.800049,1825,310,GC=F
10/4/2023,1818.5,1828.199951,1816.400024,1821.800049,357,GC=F
10/5/2023,1816.599976,1826.300049,1815.599976,1826.300049,393,GC=F
10/6/2023,1830.199951,1831.800049,1809.400024,1819,390,GC=F
10/9/2023,1849.5,1861.5,1842.5,1842.5,232,GC=F
10/10/2023,1861,1861.400024,1852.800049,1857,236,GC=F
10/11/2023,1872.800049,1874.599976,1869.099976,1869.5,65,GC=F
10/12/2023,1869.300049,1881.199951,1867,1874.699951,46,GC=F
10/13/2023,1927.400024,1930.099976,1877.5,1877.5,43,GC=F
10/16/2023,1921.099976,1921.099976,1910.300049,1910.400024,53,GC=F
10/17/2023,1922.699951,1925.800049,1914.300049,1914.300049,103,GC=F
10/18/2023,1955.300049,1957.900024,1935,1935,67,GC=F
10/19/2023,1968.400024,1977.699951,1945.699951,1950.099976,1945,GC=F
10/20/2023,1982.5,1988.599976,1980.400024,1981.099976,557,GC=F
10/23/2023,1976.300049,1978.900024,1972.900024,1976.199951,127,GC=F
10/24/2023,1975,1975,1970.300049,1970.300049,10,GC=F
10/25/2023,1984.099976,1985.300049,1971.199951,1971.199951,97,GC=F
10/26/2023,1987.199951,1988.199951,1980.400024,1988.199951,521,GC=F
10/27/2023,1988.599976,1988.599976,1988.599976,1988.599976,372,GC=F
10/30/2023,1996.199951,2004.099976,1992.5,2004.099976,157,GC=F
10/31/2023,1985.199951,2001,1983.699951,1996.5,84,GC=F
11/1/2023,1978.800049,1990.5,1977.800049,1990.5,41,GC=F
11/2/2023,1985.599976,1990.300049,1979.5,1989.099976,39,GC=F
11/3/2023,1991.5,1991.5,1989,1989,12,GC=F
11/6/2023,1981.599976,1981.599976,1977.400024,1981.599976,130,GC=F
11/7/2023,1966.800049,1966.800049,1960.699951,1966.5,20,GC=F
11/8/2023,1951.5,1967.800049,1947.699951,1967.800049,43,GC=F
11/9/2023,1964.199951,1964.199951,1945.300049,1951.699951,10,GC=F
11/10/2023,1932.599976,1959.599976,1932.599976,1959.599976,375,GC=F
11/13/2023,1945.5,1947.199951,1934,1939.900024,191,GC=F
11/14/2023,1961.800049,1965.800049,1961.800049,1965.800049,2,GC=F
11/15/2023,1960.099976,1962.800049,1960,1962.800049,6,GC=F
11/16/2023,1983.900024,1983.900024,1964.599976,1965.300049,39,GC=F
11/17/2023,1981.599976,1984,1979.800049,1982.5,32,GC=F
11/20/2023,1977.699951,1979.400024,1969.699951,1978.699951,182,GC=F
11/21/2023,1999.300049,2005.5,1988.5,1990.699951,16,GC=F
11/22/2023,1991.400024,1999.400024,1991,1999.099976,6075,GC=F
11/24/2023,2002.199951,2002.199951,1991.5,1991.900024,63,GC=F
11/27/2023,2011.800049,2011.800049,2011.699951,2011.699951,228,GC=F
11/28/2023,2039.699951,2042.699951,2039.699951,2040.599976,174665,GC=F
11/29/2023,2047.099976,2052.100098,2036,2041.699951,15290,GC=F
11/30/2023,2038.099976,2047.099976,2033.099976,2046.099976,2506,GC=F
12/1/2023,2071,2073.199951,2036,2038.300049,614,GC=F
12/4/2023,2024.099976,2130.199951,2021,2075.300049,1071,GC=F
12/5/2023,2018.5,2037,2010.199951,2035.099976,289,GC=F
12/6/2023,2030.5,2035.800049,2019,2019.900024,417,GC=F
12/7/2023,2029.900024,2034.900024,2024,2029.199951,67,GC=F
12/8/2023,1998.300049,2033.099976,1995,2031.699951,449,GC=F
12/11/2023,1978,2004.199951,1977.199951,2004.099976,651,GC=F
12/12/2023,1977.800049,1994.199951,1977.800049,1984.199951,95,GC=F
12/13/2023,1982.300049,2024.800049,1975,1978.5,2252,GC=F
12/14/2023,2030.199951,2040.099976,2024.300049,2024.699951,236,GC=F
12/15/2023,2021.099976,2043.400024,2018.300049,2032.599976,261,GC=F
12/18/2023,2026.300049,2032.800049,2024,2024.300049,100,GC=F
12/19/2023,2038.400024,2042.699951,2025.199951,2025.199951,498,GC=F
12/20/2023,2034.5,2037.099976,2030.300049,2037.099976,258,GC=F
12/21/2023,2039.099976,2044.5,2033,2035.800049,228,GC=F
12/22/2023,2057.100098,2068.699951,2052.199951,2055.699951,202,GC=F
12/26/2023,2058.199951,2060.800049,2054.199951,2060,64,GC=F
12/27/2023,2081.899902,2081.899902,2064.800049,2067.300049,586,GC=F
12/28/2023,2073.899902,2087.300049,2066.5,2081.600098,338,GC=F
12/29/2023,2062.399902,2068.899902,2062.100098,2068,47,GC=F
1/2/2024,2064.399902,2073.699951,2057.100098,2063.5,61,GC=F
1/3/2024,2034.199951,2044,2034.199951,2034.199951,54,GC=F
1/4/2024,2042.300049,2044.5,2038,2041.599976,88,GC=F
1/5/2024,2042.400024,2048.100098,2042.400024,2044.5,12,GC=F
1/8/2024,2026.599976,2033.699951,2019.099976,2019.099976,10,GC=F
1/9/2024,2026.400024,2035.800049,2026.400024,2035.800049,27,GC=F
1/10/2024,2021.699951,2035.599976,2021.699951,2029,538,GC=F
1/11/2024,2014.300049,2025.099976,2014.300049,2025.099976,97,GC=F
1/12/2024,2046.699951,2057,2031.099976,2031.099976,390,GC=F
1/16/2024,2026,2054.800049,2026,2051.699951,46,GC=F
1/17/2024,2002.599976,2026.5,2002.599976,2026.5,764,GC=F
1/18/2024,2018.599976,2018.599976,2009.5,2012.800049,1474,GC=F
1/19/2024,2026.5,2036,2019.5,2023.199951,50,GC=F
1/22/2024,2019.800049,2021.300049,2019.800049,2021.300049,12,GC=F
1/23/2024,2023.699951,2030.300049,2022.5,2030.300049,15,GC=F
1/24/2024,2013.900024,2033.199951,2013.900024,2023.199951,253,GC=F
1/25/2024,2016.900024,2022.400024,2012.099976,2012.099976,548,GC=F
1/26/2024,2016.800049,2022.400024,2016.800049,2021.699951,49,GC=F
1/29/2024,2025.199951,2025.199951,2025.199951,2025.199951,150708,GC=F
1/30/2024,2031.5,2048.5,2028.099976,2032.5,26907,GC=F
1/31/2024,2048.399902,2055,2030,2035.400024,2007,GC=F
2/1/2024,2053,2064.5,2029,2040.199951,947,GC=F
2/2/2024,2036.099976,2055.899902,2027.699951,2054.800049,888,GC=F
2/5/2024,2025.699951,2040.800049,2013.800049,2038.900024,412,GC=F
2/6/2024,2034.5,2037.300049,2025.900024,2025.900024,249,GC=F
2/7/2024,2035.199951,2039.5,2032.699951,2032.800049,71,GC=F
2/8/2024,2032.199951,2036.699951,2020.300049,2028,341,GC=F
2/9/2024,2023.300049,2032,2020,2032,62,GC=F
2/12/2024,2018.199951,2025.5,2011.599976,2025.5,317,GC=F
2/13/2024,1992.900024,2025.800049,1990,2025.099976,198,GC=F
2/14/2024,1990.300049,1993.5,1984.800049,1990.300049,1916,GC=F
2/15/2024,2002.099976,2007.199951,1993.599976,1993.599976,286,GC=F
2/16/2024,2011.5,2011.5,1996.5,2005,32,GC=F
2/20/2024,2027.5,2029,2015.599976,2015.599976,1326,GC=F
2/21/2024,2022.300049,2028.199951,2022.300049,2028.199951,15,GC=F
2/22/2024,2019.699951,2033.199951,2019.699951,2033.199951,964,GC=F
2/23/2024,2038.599976,2038.599976,2014.900024,2026,22,GC=F
2/26/2024,2028.5,2035.400024,2024.800049,2034.099976,143,GC=F
2/27/2024,2034,2035.900024,2034,2035.900024,964,GC=F
2/28/2024,2033,2037,2024.800049,2029.5,581,GC=F
2/29/2024,2045.699951,2049.800049,2034.300049,2034.300049,706,GC=F
3/1/2024,2086.899902,2086.899902,2041.800049,2043.099976,1210,GC=F
3/4/2024,2117.699951,2119.800049,2080.699951,2083.600098,805,GC=F
3/5/2024,2133.5,2133.5,2111.399902,2114.899902,1287,GC=F
3/6/2024,2150.300049,2150.300049,2125.5,2125.5,443,GC=F
3/7/2024,2158,2163,2147,2147,152,GC=F
3/8/2024,2178.600098,2194.899902,2166.300049,2167.300049,259,GC=F
3/11/2024,2182.5,2184,2177.199951,2181,738,GC=F
3/12/2024,2160.399902,2182.699951,2160.399902,2182.5,550,GC=F
3/13/2024,2175.399902,2175.399902,2162.5,2162.5,20,GC=F
3/14/2024,2163,2163,2162.300049,2163,515,GC=F
3/15/2024,2157.300049,2161.699951,2157.300049,2161.699951,100,GC=F
3/18/2024,2160.699951,2160.699951,2146.199951,2146.199951,21,GC=F
3/19/2024,2156.300049,2156.300049,2156.100098,2156.100098,12,GC=F
3/20/2024,2157.899902,2185.899902,2150.899902,2157.300049,17,GC=F
3/21/2024,2182.399902,2211.600098,2182.399902,2207,63,GC=F
3/22/2024,2158.100098,2179.600098,2157.5,2179.199951,19,GC=F
3/25/2024,2174.800049,2179.399902,2166.199951,2166.199951,79,GC=F
3/26/2024,2175.600098,2182.699951,2175.600098,2182.699951,202373,GC=F
3/27/2024,2190.600098,2196.199951,2172.100098,2179.399902,31200,GC=F
3/28/2024,2217.399902,2234.100098,2187.100098,2193.600098,2040,GC=F
4/1/2024,2236.5,2264.199951,2230,2235.699951,400,GC=F
4/2/2024,2261,2279.199951,2247.600098,2252,435,GC=F
4/3/2024,2294.399902,2298.800049,2267.899902,2281.699951,285,GC=F
4/4/2024,2288.800049,2302.899902,2280,2301.699951,251,GC=F
4/5/2024,2325.699951,2328.399902,2267.399902,2289.199951,344,GC=F
4/8/2024,2331.699951,2341.800049,2319,2325.600098,202,GC=F
4/9/2024,2343.5,2364.699951,2337.800049,2337.800049,211,GC=F
4/10/2024,2329.600098,2358.100098,2327.699951,2346.600098,377,GC=F
4/11/2024,2354.800049,2376.300049,2330.600098,2341.5,283,GC=F
4/12/2024,2356.199951,2429,2334.300049,2377.300049,584,GC=F
4/15/2024,2365.800049,2384.699951,2326,2362.100098,1801,GC=F
4/16/2024,2390.800049,2390.800049,2371.399902,2384,41,GC=F
4/17/2024,2371.699951,2391.399902,2369.300049,2384.199951,37,GC=F
4/18/2024,2382.300049,2384.399902,2368.399902,2368.399902,128,GC=F
4/19/2024,2398.399902,2399.800049,2377.300049,2379.300049,160,GC=F
4/22/2024,2332.199951,2383.300049,2326.899902,2383.300049,53,GC=F
4/23/2024,2327.699951,2330.800049,2294.199951,2327.699951,171,GC=F
4/24/2024,2324.5,2328.699951,2314.600098,2321.300049,95,GC=F
4/25/2024,2329.800049,2329.800049,2305,2315,1024,GC=F
4/26/2024,2334.800049,2347.899902,2332.800049,2347.899902,717,GC=F
4/29/2024,2345.399902,2345.5,2327.899902,2334.800049,405,GC=F
4/30/2024,2291.399902,2322.5,2291.399902,2322.5,113,GC=F
5/1/2024,2299.899902,2327.300049,2283.800049,2287.699951,42,GC=F
5/2/2024,2299.199951,2324.699951,2292.300049,2321.699951,56,GC=F
5/3/2024,2299,2301,2277.600098,2300,194,GC=F
5/6/2024,2321.600098,2325.5,2314.199951,2322.800049,9,GC=F
5/7/2024,2315.199951,2324.300049,2315.199951,2324.300049,25,GC=F
5/8/2024,2313.600098,2313.600098,2313.600098,2313.600098,4,GC=F
5/9/2024,2332.100098,2339.5,2310.699951,2310.699951,5,GC=F
5/10/2024,2367.300049,2367.300049,2367.300049,2367.300049,126,GC=F
5/13/2024,2336.100098,2358.300049,2336.100098,2358.300049,14,GC=F
5/14/2024,2353.399902,2358,2336,2336,6,GC=F
5/15/2024,2388.699951,2388.699951,2356,2361.600098,29,GC=F
5/16/2024,2380,2392.199951,2380,2389.5,7,GC=F
5/17/2024,2412.199951,2415.800049,2380.699951,2380.699951,213,GC=F
5/20/2024,2433.899902,2435.800049,2409.699951,2415.800049,40,GC=F
5/21/2024,2421.699951,2429.5,2421,2429.5,6,GC=F
5/22/2024,2389.199951,2417.600098,2375.800049,2417.5,180,GC=F
5/23/2024,2335,2371.199951,2335,2371.199951,365,GC=F
5/24/2024,2332.5,2345.399902,2332.5,2342.600098,25,GC=F
5/28/2024,2355.199951,2359.699951,2336.899902,2336.899902,26,GC=F
5/29/2024,2340.300049,2340.300049,2340.300049,2340.300049,119317,GC=F
5/30/2024,2342.899902,2349.5,2320.800049,2336.899902,32587,GC=F
5/31/2024,2322.899902,2354,2319,2344.100098,941,GC=F
6/3/2024,2346.600098,2347.5,2312,2322.600098,781,GC=F
6/4/2024,2325.5,2347.699951,2313.899902,2347.5,890,GC=F
6/5/2024,2354.100098,2354.300049,2326.199951,2326.399902,295,GC=F
6/6/2024,2370.300049,2375.800049,2355,2355,179,GC=F
6/7/2024,2305.199951,2385.100098,2285.399902,2379.899902,269,GC=F
